variant_id,s_m,x_m,y_m,target_speed_mps,mission,direction,fsm_zone,fsm_event_ids,fsm_actions,fsm_conditions,fsm_hold_sec,direction_source
p2_t2_f1,398.4759,-45.7991,-50.5346,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,398.5759,-45.7676,-50.4397,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,398.6759,-45.7359,-50.3448,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,398.7759,-45.7039,-50.2501,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,398.8759,-45.6718,-50.1554,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,398.9759,-45.6394,-50.0608,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,399.0759,-45.6067,-49.9663,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,399.1759,-45.5736,-49.8719,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,399.2759,-45.5401,-49.7777,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,399.3759,-45.5061,-49.6837,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,399.4759,-45.4716,-49.5898,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,399.5758,-45.4366,-49.4962,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,399.6758,-45.4011,-49.4027,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,399.7758,-45.3651,-49.3094,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,399.8759,-45.3287,-49.2162,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,399.9758,-45.2919,-49.1233,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,400.0758,-45.2547,-49.0305,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,400.1758,-45.2171,-48.9378,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,400.2758,-45.1791,-48.8453,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,400.3758,-45.1409,-48.7529,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,400.4758,-45.1024,-48.6606,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,400.5758,-45.0637,-48.5684,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,400.6758,-45.0248,-48.4763,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,400.7759,-44.9857,-48.3842,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,400.8759,-44.9465,-48.2922,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,400.9758,-44.9072,-48.2003,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,401.0758,-44.8679,-48.1084,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,401.1758,-44.8285,-48.0165,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,401.2758,-44.7891,-47.9245,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,401.3758,-44.7498,-47.8326,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,401.4758,-44.7106,-47.7406,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,401.5758,-44.6715,-47.6486,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,401.6758,-44.6327,-47.5564,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,401.7758,-44.5940,-47.4642,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,401.8757,-44.5556,-47.3719,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,401.9757,-44.5174,-47.2795,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,402.0758,-44.4796,-47.1869,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,402.1757,-44.4421,-47.0942,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,402.2757,-44.4050,-47.0014,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,402.3758,-44.3683,-46.9083,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,402.4757,-44.3320,-46.8152,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,402.5758,-44.2961,-46.7218,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,402.6757,-44.2607,-46.6283,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,402.7757,-44.2258,-46.5346,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,402.8757,-44.1913,-46.4408,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,402.9757,-44.1572,-46.3468,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,403.0757,-44.1234,-46.2526,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,403.1757,-44.0899,-46.1584,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,403.2757,-44.0566,-46.0641,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,403.3757,-44.0234,-45.9698,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,403.4756,-43.9903,-45.8755,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,403.5757,-43.9571,-45.7811,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,403.6756,-43.9237,-45.6869,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,403.7756,-43.8902,-45.5927,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,403.8756,-43.8563,-45.4986,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,403.9757,-43.8221,-45.4046,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,404.0756,-43.7874,-45.3109,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,404.1756,-43.7522,-45.2173,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,404.2756,-43.7165,-45.1239,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,404.3756,-43.6801,-45.0307,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,404.4756,-43.6432,-44.9378,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,404.5756,-43.6055,-44.8452,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,404.6756,-43.5673,-44.7528,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,404.7756,-43.5284,-44.6606,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,404.8756,-43.4890,-44.5687,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,404.9756,-43.4492,-44.4770,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,405.0756,-43.4091,-44.3854,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,405.1756,-43.3688,-44.2939,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,405.2755,-43.3283,-44.2025,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,405.3756,-43.2878,-44.1110,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,405.4755,-43.2474,-44.0196,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,405.5756,-43.2070,-43.9281,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,405.6756,-43.1668,-43.8365,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,405.7755,-43.1268,-43.7449,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,405.8755,-43.0869,-43.6532,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,405.9755,-43.0471,-43.5615,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,406.0756,-43.0075,-43.4696,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,406.1755,-42.9680,-43.3778,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,406.2755,-42.9287,-43.2859,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,406.3755,-42.8894,-43.1939,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,406.4755,-42.8502,-43.1019,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,406.5755,-42.8110,-43.0099,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,406.6755,-42.7719,-42.9179,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,406.7755,-42.7329,-42.8258,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,406.8755,-42.6939,-42.7337,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,406.9754,-42.6549,-42.6417,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,407.0755,-42.6160,-42.5495,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,407.1755,-42.5771,-42.4574,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,407.2755,-42.5384,-42.3652,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,407.3754,-42.4998,-42.2730,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,407.4754,-42.4613,-42.1807,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,407.5754,-42.4231,-42.0883,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,407.6755,-42.3852,-41.9957,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,407.7754,-42.3477,-41.9031,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,407.8755,-42.3105,-41.8102,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,407.9754,-42.2739,-41.7172,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,408.0754,-42.2379,-41.6239,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,408.1754,-42.2025,-41.5304,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,408.2754,-42.1678,-41.4366,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,408.3754,-42.1338,-41.3425,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,408.4754,-42.1007,-41.2482,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,408.5753,-42.0684,-41.1536,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,408.6754,-42.0369,-41.0586,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,408.7753,-42.0063,-40.9635,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,408.8753,-41.9763,-40.8681,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,408.9754,-41.9469,-40.7725,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,409.0753,-41.9180,-40.6768,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,409.1754,-41.8892,-40.5810,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,409.2754,-41.8605,-40.4852,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,409.3754,-41.8314,-40.3895,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,409.4754,-41.8018,-40.2940,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,409.5753,-41.7713,-40.1988,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,409.6753,-41.7395,-40.1040,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,409.7754,-41.7059,-40.0098,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,409.7938,-41.6995,-39.9925,0.000,TRAFFIC,1,TRAFFIC,TRAFFIC_3_RED_STOP,STOP_IF_CONDITION,TRAFFIC_LIGHT_RED,,T2_REVERSE_TO_FORWARD
p2_t2_f1,409.8753,-41.6703,-39.9164,0.000,TRAFFIC,1,TRAFFIC,,,TRAFFIC_LIGHT_RED,,T2_REVERSE_TO_FORWARD
p2_t2_f1,409.9753,-41.6327,-39.8237,0.000,TRAFFIC,1,TRAFFIC,,,TRAFFIC_LIGHT_RED,,T2_REVERSE_TO_FORWARD
p2_t2_f1,410.0753,-41.5936,-39.7317,0.000,TRAFFIC,1,TRAFFIC,,,TRAFFIC_LIGHT_RED,,T2_REVERSE_TO_FORWARD
p2_t2_f1,410.1752,-41.5534,-39.6402,0.000,TRAFFIC,1,TRAFFIC,,,TRAFFIC_LIGHT_RED,,T2_REVERSE_TO_FORWARD
p2_t2_f1,410.2753,-41.5123,-39.5490,0.000,TRAFFIC,1,TRAFFIC,,,TRAFFIC_LIGHT_RED,,T2_REVERSE_TO_FORWARD
p2_t2_f1,410.3753,-41.4705,-39.4581,0.000,TRAFFIC,1,TRAFFIC,,,TRAFFIC_LIGHT_RED,,T2_REVERSE_TO_FORWARD
p2_t2_f1,410.4753,-41.4283,-39.3675,0.000,TRAFFIC,1,TRAFFIC,,,TRAFFIC_LIGHT_RED,,T2_REVERSE_TO_FORWARD
p2_t2_f1,410.5753,-41.3858,-39.2770,0.000,TRAFFIC,1,TRAFFIC,,,TRAFFIC_LIGHT_RED,,T2_REVERSE_TO_FORWARD
p2_t2_f1,410.6753,-41.3431,-39.1865,0.000,TRAFFIC,1,TRAFFIC,,,TRAFFIC_LIGHT_RED,,T2_REVERSE_TO_FORWARD
p2_t2_f1,410.7753,-41.3005,-39.0961,0.000,TRAFFIC,1,TRAFFIC,,,TRAFFIC_LIGHT_RED,,T2_REVERSE_TO_FORWARD
p2_t2_f1,410.8752,-41.2578,-39.0057,0.000,TRAFFIC,1,TRAFFIC,,,TRAFFIC_LIGHT_RED,,T2_REVERSE_TO_FORWARD
p2_t2_f1,410.9752,-41.2153,-38.9152,0.000,TRAFFIC,1,TRAFFIC,,,TRAFFIC_LIGHT_RED,,T2_REVERSE_TO_FORWARD
p2_t2_f1,411.0753,-41.1729,-38.8246,0.000,TRAFFIC,1,TRAFFIC,,,TRAFFIC_LIGHT_RED,,T2_REVERSE_TO_FORWARD
p2_t2_f1,411.1753,-41.1307,-38.7339,0.000,TRAFFIC,1,TRAFFIC,,,TRAFFIC_LIGHT_RED,,T2_REVERSE_TO_FORWARD
p2_t2_f1,411.2752,-41.0887,-38.6432,0.000,TRAFFIC,1,TRAFFIC,,,TRAFFIC_LIGHT_RED,,T2_REVERSE_TO_FORWARD
p2_t2_f1,411.3752,-41.0469,-38.5524,0.000,TRAFFIC,1,TRAFFIC,,,TRAFFIC_LIGHT_RED,,T2_REVERSE_TO_FORWARD
p2_t2_f1,411.4753,-41.0053,-38.4614,0.000,TRAFFIC,1,TRAFFIC,,,TRAFFIC_LIGHT_RED,,T2_REVERSE_TO_FORWARD
p2_t2_f1,411.5752,-40.9638,-38.3705,0.000,TRAFFIC,1,TRAFFIC,,,TRAFFIC_LIGHT_RED,,T2_REVERSE_TO_FORWARD
p2_t2_f1,411.6753,-40.9224,-38.2794,0.000,TRAFFIC,1,TRAFFIC,,,TRAFFIC_LIGHT_RED,,T2_REVERSE_TO_FORWARD
p2_t2_f1,411.7753,-40.8811,-38.1883,0.000,TRAFFIC,1,TRAFFIC,,,TRAFFIC_LIGHT_RED,,T2_REVERSE_TO_FORWARD
p2_t2_f1,411.8753,-40.8399,-38.0972,0.000,TRAFFIC,1,TRAFFIC,,,TRAFFIC_LIGHT_RED,,T2_REVERSE_TO_FORWARD
p2_t2_f1,411.9752,-40.7988,-38.0061,0.000,TRAFFIC,1,TRAFFIC,,,TRAFFIC_LIGHT_RED,,T2_REVERSE_TO_FORWARD
p2_t2_f1,412.0752,-40.7576,-37.9150,0.000,TRAFFIC,1,TRAFFIC,,,TRAFFIC_LIGHT_RED,,T2_REVERSE_TO_FORWARD
p2_t2_f1,412.1752,-40.7164,-37.8239,0.000,TRAFFIC,1,TRAFFIC,,,TRAFFIC_LIGHT_RED,,T2_REVERSE_TO_FORWARD
p2_t2_f1,412.2752,-40.6753,-37.7327,0.000,TRAFFIC,1,TRAFFIC,,,TRAFFIC_LIGHT_RED,,T2_REVERSE_TO_FORWARD
p2_t2_f1,412.3751,-40.6342,-37.6416,0.000,TRAFFIC,1,TRAFFIC,,,TRAFFIC_LIGHT_RED,,T2_REVERSE_TO_FORWARD
p2_t2_f1,412.4751,-40.5932,-37.5504,0.000,TRAFFIC,1,TRAFFIC,,,TRAFFIC_LIGHT_RED,,T2_REVERSE_TO_FORWARD
p2_t2_f1,412.5752,-40.5523,-37.4591,0.000,TRAFFIC,1,TRAFFIC,,,TRAFFIC_LIGHT_RED,,T2_REVERSE_TO_FORWARD
p2_t2_f1,412.6751,-40.5118,-37.3677,0.000,TRAFFIC,1,TRAFFIC,,,TRAFFIC_LIGHT_RED,,T2_REVERSE_TO_FORWARD
p2_t2_f1,412.7752,-40.4716,-37.2761,0.000,TRAFFIC,1,TRAFFIC,,,TRAFFIC_LIGHT_RED,,T2_REVERSE_TO_FORWARD
p2_t2_f1,412.8751,-40.4318,-37.1844,0.000,TRAFFIC,1,TRAFFIC,,,TRAFFIC_LIGHT_RED,,T2_REVERSE_TO_FORWARD
p2_t2_f1,412.9751,-40.3927,-37.0924,0.000,TRAFFIC,1,TRAFFIC,,,TRAFFIC_LIGHT_RED,,T2_REVERSE_TO_FORWARD
p2_t2_f1,413.0751,-40.3542,-37.0001,0.000,TRAFFIC,1,TRAFFIC,,,TRAFFIC_LIGHT_RED,,T2_REVERSE_TO_FORWARD
p2_t2_f1,413.1752,-40.3163,-36.9075,0.000,TRAFFIC,1,TRAFFIC,,,TRAFFIC_LIGHT_RED,,T2_REVERSE_TO_FORWARD
p2_t2_f1,413.2751,-40.2792,-36.8147,0.000,TRAFFIC,1,TRAFFIC,,,TRAFFIC_LIGHT_RED,,T2_REVERSE_TO_FORWARD
p2_t2_f1,413.3751,-40.2427,-36.7216,0.000,TRAFFIC,1,TRAFFIC,,,TRAFFIC_LIGHT_RED,,T2_REVERSE_TO_FORWARD
p2_t2_f1,413.4751,-40.2067,-36.6283,0.000,TRAFFIC,1,TRAFFIC,,,TRAFFIC_LIGHT_RED,,T2_REVERSE_TO_FORWARD
p2_t2_f1,413.5751,-40.1712,-36.5348,0.000,TRAFFIC,1,TRAFFIC,,,TRAFFIC_LIGHT_RED,,T2_REVERSE_TO_FORWARD
p2_t2_f1,413.6751,-40.1361,-36.4412,0.000,TRAFFIC,1,TRAFFIC,,,TRAFFIC_LIGHT_RED,,T2_REVERSE_TO_FORWARD
p2_t2_f1,413.7751,-40.1011,-36.3475,0.000,TRAFFIC,1,TRAFFIC,,,TRAFFIC_LIGHT_RED,,T2_REVERSE_TO_FORWARD
p2_t2_f1,413.8751,-40.0662,-36.2538,0.000,TRAFFIC,1,TRAFFIC,,,TRAFFIC_LIGHT_RED,,T2_REVERSE_TO_FORWARD
p2_t2_f1,413.9751,-40.0313,-36.1601,0.000,TRAFFIC,1,TRAFFIC,,,TRAFFIC_LIGHT_RED,,T2_REVERSE_TO_FORWARD
p2_t2_f1,414.0751,-39.9963,-36.0664,0.000,TRAFFIC,1,TRAFFIC,,,TRAFFIC_LIGHT_RED,,T2_REVERSE_TO_FORWARD
p2_t2_f1,414.1751,-39.9610,-35.9729,0.000,TRAFFIC,1,TRAFFIC,,,TRAFFIC_LIGHT_RED,,T2_REVERSE_TO_FORWARD
p2_t2_f1,414.2751,-39.9255,-35.8794,0.000,TRAFFIC,1,TRAFFIC,,,TRAFFIC_LIGHT_RED,,T2_REVERSE_TO_FORWARD
p2_t2_f1,414.3751,-39.8895,-35.7861,0.000,TRAFFIC,1,TRAFFIC,,,TRAFFIC_LIGHT_RED,,T2_REVERSE_TO_FORWARD
p2_t2_f1,414.4751,-39.8532,-35.6929,0.000,TRAFFIC,1,TRAFFIC,,,TRAFFIC_LIGHT_RED,,T2_REVERSE_TO_FORWARD
p2_t2_f1,414.5751,-39.8165,-35.5999,0.000,TRAFFIC,1,TRAFFIC,,,TRAFFIC_LIGHT_RED,,T2_REVERSE_TO_FORWARD
p2_t2_f1,414.6750,-39.7794,-35.5071,0.000,TRAFFIC,1,TRAFFIC,,,TRAFFIC_LIGHT_RED,,T2_REVERSE_TO_FORWARD
p2_t2_f1,414.7750,-39.7419,-35.4144,0.000,TRAFFIC,1,TRAFFIC,,,TRAFFIC_LIGHT_RED,,T2_REVERSE_TO_FORWARD
p2_t2_f1,414.8751,-39.7040,-35.3218,0.000,TRAFFIC,1,TRAFFIC,,,TRAFFIC_LIGHT_RED,,T2_REVERSE_TO_FORWARD
p2_t2_f1,414.9751,-39.6658,-35.2294,0.000,TRAFFIC,1,TRAFFIC,,,TRAFFIC_LIGHT_RED,,T2_REVERSE_TO_FORWARD
p2_t2_f1,415.0751,-39.6273,-35.1371,0.000,TRAFFIC,1,TRAFFIC,,,TRAFFIC_LIGHT_RED,,T2_REVERSE_TO_FORWARD
p2_t2_f1,415.1750,-39.5885,-35.0450,0.000,TRAFFIC,1,TRAFFIC,,,TRAFFIC_LIGHT_RED,,T2_REVERSE_TO_FORWARD
p2_t2_f1,415.2751,-39.5494,-34.9529,0.000,TRAFFIC,1,TRAFFIC,,,TRAFFIC_LIGHT_RED,,T2_REVERSE_TO_FORWARD
p2_t2_f1,415.3750,-39.5100,-34.8610,0.000,TRAFFIC,1,TRAFFIC,,,TRAFFIC_LIGHT_RED,,T2_REVERSE_TO_FORWARD
p2_t2_f1,415.4750,-39.4705,-34.7692,0.000,TRAFFIC,1,TRAFFIC,,,TRAFFIC_LIGHT_RED,,T2_REVERSE_TO_FORWARD
p2_t2_f1,415.5750,-39.4307,-34.6774,0.000,TRAFFIC,1,TRAFFIC,,,TRAFFIC_LIGHT_RED,,T2_REVERSE_TO_FORWARD
p2_t2_f1,415.6085,-39.4173,-34.6467,0.000,TRAFFIC,1,TRAFFIC,TRAFFIC_3_RED_STOP_END,,TRAFFIC_LIGHT_RED,,T2_REVERSE_TO_FORWARD
p2_t2_f1,415.6750,-39.3908,-34.5858,0.000,TRAFFIC,1,TRAFFIC,,,TRAFFIC_LIGHT_RED,,T2_REVERSE_TO_FORWARD
p2_t2_f1,415.7749,-39.3507,-34.4942,0.000,TRAFFIC,1,TRAFFIC,,,TRAFFIC_LIGHT_RED,,T2_REVERSE_TO_FORWARD
p2_t2_f1,415.8750,-39.3099,-34.4029,0.000,TRAFFIC,1,TRAFFIC,,,TRAFFIC_LIGHT_RED,,T2_REVERSE_TO_FORWARD
p2_t2_f1,415.8990,-39.2999,-34.3810,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,415.9750,-39.2679,-34.3121,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,416.0750,-39.2250,-34.2218,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,416.1750,-39.1814,-34.1318,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,416.2750,-39.1372,-34.0421,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,416.3750,-39.0926,-33.9526,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,416.4749,-39.0479,-33.8632,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,416.5750,-39.0032,-33.7737,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,416.6750,-38.9588,-33.6841,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,416.7749,-38.9149,-33.5943,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,416.8750,-38.8718,-33.5040,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,416.9749,-38.8296,-33.4134,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,417.0749,-38.7887,-33.3222,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
p2_t2_f1,417.1749,-38.7492,-33.2303,0.000,NORMAL,1,ROUTE,,,,,T2_REVERSE_TO_FORWARD
