s_m,x_m,y_m,target_speed_mps,mission,direction,fsm_zone,fsm_event_ids,fsm_actions,fsm_conditions,fsm_hold_sec,direction_source
130.3619,-32.6446,-3.2637,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
130.5943,-32.6047,-3.4927,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
130.8267,-32.5647,-3.7217,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
131.0591,-32.5247,-3.9506,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
131.3210,-32.5026,-4.2115,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
131.5828,-32.4806,-4.4725,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
131.8447,-32.4585,-4.7334,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
132.0933,-32.4738,-4.9816,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
132.3420,-32.4890,-5.2297,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
132.5906,-32.5042,-5.4779,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
132.8393,-32.5195,-5.7261,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
133.1016,-32.5666,-5.9842,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
133.3640,-32.6136,-6.2424,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
133.6264,-32.6607,-6.5005,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
133.8743,-32.6925,-6.7464,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
134.1223,-32.7244,-6.9922,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
134.3702,-32.7562,-7.2381,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
134.6443,-32.8268,-7.5030,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
134.9185,-32.8973,-7.7679,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
135.1926,-32.9679,-8.0328,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
135.4313,-33.0486,-8.2574,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
135.6699,-33.1294,-8.4820,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
135.9086,-33.2101,-8.7066,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
136.1556,-33.2830,-8.9425,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
136.4025,-33.3560,-9.1784,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
136.6494,-33.4290,-9.4144,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
136.8964,-33.5019,-9.6503,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
137.1284,-33.5791,-9.8691,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
137.3604,-33.6564,-10.0878,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
137.5924,-33.7336,-10.3066,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
137.8530,-33.8298,-10.5488,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
138.1136,-33.9260,-10.7910,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
138.3742,-34.0222,-11.0332,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
138.6582,-34.1339,-11.2943,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
138.9421,-34.2456,-11.5553,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
139.2261,-34.3573,-11.8164,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
139.5022,-34.4426,-12.0790,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
139.7784,-34.5279,-12.3417,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
140.0545,-34.6132,-12.6043,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
140.3170,-34.7240,-12.8423,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
140.5795,-34.8347,-13.0803,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
140.8420,-34.9455,-13.3183,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
