segment_id,branch_group,branch_option,sequence,source,source_index,x_m,y_m,mission,direction_status
MAIN_00,,,320,course_07,320,-51.0693,-21.5270,NORMAL,UNASSIGNED
MAIN_00,,,321,course_07,321,-50.2501,-21.8931,NORMAL,UNASSIGNED
MAIN_00,,,322,course_07,322,-49.4586,-22.1787,NORMAL,UNASSIGNED
MAIN_00,,,323,course_07,323,-48.6197,-22.5106,NORMAL,UNASSIGNED
MAIN_00,,,324,course_07,324,-47.8277,-22.8308,NORMAL,UNASSIGNED
MAIN_00,,,325,course_07,325,-46.9581,-23.3164,NORMAL,UNASSIGNED
MAIN_00,,,326,course_07,326,-46.1654,-23.5284,NORMAL,UNASSIGNED
MAIN_00,,,327,course_07,327,-45.4718,-23.9188,NORMAL,UNASSIGNED
MAIN_00,,,328,course_07,328,-44.6333,-24.3051,NORMAL,UNASSIGNED
MAIN_00,,,329,course_07,329,-43.8634,-24.6161,NORMAL,UNASSIGNED
MAIN_00,,,330,course_07,330,-43.0418,-24.9697,NORMAL,UNASSIGNED
MAIN_00,,,331,course_07,331,-42.2772,-25.2962,NORMAL,UNASSIGNED
MAIN_00,,,332,course_07,332,-41.5323,-25.6477,NORMAL,UNASSIGNED
MAIN_00,,,333,course_07,333,-40.7792,-25.9411,NORMAL,UNASSIGNED
MAIN_00,,,334,course_07,334,-40.1047,-26.2248,NORMAL,UNASSIGNED
MAIN_00,,,335,course_07,335,-39.1853,-26.5885,NORMAL,UNASSIGNED
MAIN_00,,,336,course_07,336,-38.4136,-26.9032,NORMAL,UNASSIGNED
MAIN_00,,,337,course_07,337,-37.7322,-27.1972,NORMAL,UNASSIGNED
MAIN_00,,,338,course_07,338,-36.9661,-27.4889,NORMAL,UNASSIGNED
MAIN_00,,,339,course_07,339,-36.2470,-27.7415,NORMAL,UNASSIGNED
MAIN_00,,,340,course_07,340,-35.4935,-28.0650,NORMAL,UNASSIGNED
MAIN_00,,,341,course_07,341,-34.7852,-28.3309,NORMAL,UNASSIGNED
MAIN_00,,,342,course_07,342,-33.9595,-28.6699,NORMAL,UNASSIGNED
MAIN_00,,,343,course_07,343,-33.2238,-28.9569,NORMAL,UNASSIGNED
MAIN_00,,,344,course_07,344,-32.4971,-29.2628,NORMAL,UNASSIGNED
MAIN_00,,,345,course_07,345,-31.6730,-29.6287,NORMAL,UNASSIGNED
MAIN_00,,,346,course_07,346,-31.0997,-29.9295,NORMAL,UNASSIGNED
MAIN_00,,,347,course_07,347,-30.3836,-30.7436,NORMAL,UNASSIGNED
MAIN_00,,,348,course_07,348,-30.2258,-31.5277,NORMAL,UNASSIGNED
MAIN_00,,,349,course_07,349,-30.1741,-32.4107,NORMAL,UNASSIGNED
MAIN_00,,,350,course_07,350,-30.2187,-33.4024,NORMAL,UNASSIGNED
T_1,T,1,0,course_09,12,-29.6514,-34.5706,PERP_PARK,UNASSIGNED
T_1,T,1,1,course_09,13,-29.9411,-35.4624,PERP_PARK,UNASSIGNED
T_1,T,1,2,course_09,14,-30.1048,-35.9901,PERP_PARK,UNASSIGNED
T_1,T,1,3,course_09,15,-30.3727,-36.5647,PERP_PARK,UNASSIGNED
T_1,T,1,4,course_09,16,-30.6721,-37.2704,PERP_PARK,UNASSIGNED
T_1,T,1,5,course_09,17,-30.9789,-38.0397,PERP_PARK,UNASSIGNED
T_1,T,1,6,course_09,18,-31.2876,-38.8333,PERP_PARK,UNASSIGNED
T_1,T,1,7,course_09,19,-31.5693,-39.4831,PERP_PARK,UNASSIGNED
T_1,T,1,8,course_09,20,-31.7831,-40.2129,PERP_PARK,UNASSIGNED
T_1,T,1,9,course_09,21,-32.0183,-40.7402,PERP_PARK,UNASSIGNED
T_1,T,1,10,course_09,22,-32.2434,-41.2392,PERP_PARK,UNASSIGNED
T_1,T,1,11,course_09,23,-32.5137,-41.9432,PERP_PARK,UNASSIGNED
T_1,T,1,12,course_09,24,-32.8081,-42.6521,PERP_PARK,UNASSIGNED
T_1,T,1,13,course_09,25,-33.0550,-43.2932,PERP_PARK,UNASSIGNED
T_1,T,1,14,course_09,26,-33.4837,-44.5815,PERP_PARK,UNASSIGNED
T_1,T,1,15,course_09,27,-33.7626,-45.2985,PERP_PARK,UNASSIGNED
T_1,T,1,16,course_09,28,-34.0985,-46.0542,PERP_PARK,UNASSIGNED
T_1,T,1,17,course_09,29,-34.4378,-46.8451,PERP_PARK,UNASSIGNED
T_1,T,1,18,course_09,30,-34.7728,-47.6532,PERP_PARK,UNASSIGNED
T_1,T,1,19,course_09,31,-35.0882,-48.4666,PERP_PARK,UNASSIGNED
T_1,T,1,20,course_09,32,-35.4378,-49.3287,PERP_PARK,UNASSIGNED
T_1,T,1,21,course_09,33,-35.7503,-50.0940,PERP_PARK,UNASSIGNED
T_1,T,1,22,course_09,34,-36.1276,-50.9465,PERP_PARK,UNASSIGNED
T_1,T,1,23,course_09,35,-36.4781,-51.6759,PERP_PARK,UNASSIGNED
T_1,T,1,24,course_09,36,-36.2643,-51.5143,PERP_PARK,UNASSIGNED
T_1,T,1,25,course_09,37,-35.8642,-50.7882,PERP_PARK,UNASSIGNED
T_1,T,1,26,course_09,38,-35.4683,-50.2261,PERP_PARK,UNASSIGNED
T_1,T,1,27,course_09,39,-35.0329,-49.6379,PERP_PARK,UNASSIGNED
T_1,T,1,28,course_09,40,-34.4280,-48.9095,PERP_PARK,UNASSIGNED
T_1,T,1,29,course_09,41,-34.1302,-48.4265,PERP_PARK,UNASSIGNED
T_1,T,1,30,course_09,42,-33.5136,-48.1771,PERP_PARK,UNASSIGNED
T_1,T,1,31,course_09,43,-32.7794,-47.9024,PERP_PARK,UNASSIGNED
T_1,T,1,32,course_09,44,-32.0806,-47.8432,PERP_PARK,UNASSIGNED
T_1,T,1,33,course_09,45,-31.4367,-47.7889,PERP_PARK,UNASSIGNED
T_1,T,1,34,course_09,46,-30.9216,-47.7536,PERP_PARK,UNASSIGNED
T_1,T,1,35,course_09,47,-30.4888,-47.7006,PERP_PARK,UNASSIGNED
T_1,T,1,36,course_09,48,-29.9090,-48.0207,PERP_PARK,UNASSIGNED
T_1,T,1,37,course_09,49,-29.4387,-48.3115,PERP_PARK,UNASSIGNED
T_1,T,1,38,course_09,50,-28.7692,-48.6466,PERP_PARK,UNASSIGNED
T_1,T,1,39,course_09,51,-28.4008,-48.7264,PERP_PARK,UNASSIGNED
T_1,T,1,40,course_09,52,-28.1479,-48.9262,PERP_PARK,UNASSIGNED
T_1,T,1,41,course_09,53,-28.5702,-48.6689,PERP_PARK,UNASSIGNED
T_1,T,1,42,course_09,54,-29.1771,-48.2384,PERP_PARK,UNASSIGNED
T_1,T,1,43,course_09,55,-29.5728,-47.9531,PERP_PARK,UNASSIGNED
T_1,T,1,44,course_09,56,-30.1842,-47.5875,PERP_PARK,UNASSIGNED
T_1,T,1,45,course_09,57,-30.7772,-47.0889,PERP_PARK,UNASSIGNED
T_1,T,1,46,course_09,58,-31.2400,-46.5916,PERP_PARK,UNASSIGNED
T_1,T,1,47,course_09,59,-31.5735,-46.0630,PERP_PARK,UNASSIGNED
T_1,T,1,48,course_09,60,-31.8626,-45.4791,PERP_PARK,UNASSIGNED
T_1,T,1,49,course_09,61,-32.0281,-44.5201,PERP_PARK,UNASSIGNED
T_1,T,1,50,course_09,62,-31.9010,-43.7460,PERP_PARK,UNASSIGNED
T_1,T,1,51,course_09,63,-31.7067,-42.9769,PERP_PARK,UNASSIGNED
T_1,T,1,52,course_09,64,-31.4873,-42.1580,PERP_PARK,UNASSIGNED
T_1,T,1,53,course_07,405,-31.0877,-41.8599,PERP_PARK,UNASSIGNED
T_1,T,1,54,course_07,406,-30.9289,-40.9927,PERP_PARK,UNASSIGNED
T_1,T,1,55,course_07,407,-30.6321,-40.1545,PERP_PARK,UNASSIGNED
T_1,T,1,56,course_07,408,-30.3538,-39.2756,PERP_PARK,UNASSIGNED
T_1,T,1,57,course_07,409,-29.9177,-38.4498,PERP_PARK,UNASSIGNED
T_1,T,1,58,course_07,410,-29.7555,-37.7402,PERP_PARK,UNASSIGNED
T_1,T,1,59,course_07,411,-29.4698,-36.9371,PERP_PARK,UNASSIGNED
T_1,T,1,60,course_07,412,-29.2273,-36.2251,PERP_PARK,UNASSIGNED
T_1,T,1,61,course_07,413,-28.7574,-35.5287,PERP_PARK,UNASSIGNED
T_2,T,2,0,course_09,12,-29.6514,-34.5706,PERP_PARK,UNASSIGNED
T_2,T,2,1,course_09,13,-29.9411,-35.4624,PERP_PARK,UNASSIGNED
T_2,T,2,2,course_09,14,-30.1048,-35.9901,PERP_PARK,UNASSIGNED
T_2,T,2,3,course_09,15,-30.3727,-36.5647,PERP_PARK,UNASSIGNED
T_2,T,2,4,course_09,16,-30.6721,-37.2704,PERP_PARK,UNASSIGNED
T_2,T,2,5,course_09,17,-30.9789,-38.0397,PERP_PARK,UNASSIGNED
T_2,T,2,6,course_09,18,-31.2876,-38.8333,PERP_PARK,UNASSIGNED
T_2,T,2,7,course_09,19,-31.5693,-39.4831,PERP_PARK,UNASSIGNED
T_2,T,2,8,course_09,20,-31.7831,-40.2129,PERP_PARK,UNASSIGNED
T_2,T,2,9,course_09,21,-32.0183,-40.7402,PERP_PARK,UNASSIGNED
T_2,T,2,10,course_09,22,-32.2434,-41.2392,PERP_PARK,UNASSIGNED
T_2,T,2,11,course_09,23,-32.5137,-41.9432,PERP_PARK,UNASSIGNED
T_2,T,2,12,course_09,24,-32.8081,-42.6521,PERP_PARK,UNASSIGNED
T_2,T,2,13,course_09,25,-33.0550,-43.2932,PERP_PARK,UNASSIGNED
T_2,T,2,14,course_09,26,-33.4837,-44.5815,PERP_PARK,UNASSIGNED
T_2,T,2,15,course_09,27,-33.7626,-45.2985,PERP_PARK,UNASSIGNED
T_2,T,2,16,course_09,28,-34.0985,-46.0542,PERP_PARK,UNASSIGNED
T_2,T,2,17,course_09,29,-34.4378,-46.8451,PERP_PARK,UNASSIGNED
T_2,T,2,18,course_09,30,-34.7728,-47.6532,PERP_PARK,UNASSIGNED
T_2,T,2,19,course_09,31,-35.0882,-48.4666,PERP_PARK,UNASSIGNED
T_2,T,2,20,course_09,32,-35.4378,-49.3287,PERP_PARK,UNASSIGNED
T_2,T,2,21,course_09,33,-35.7503,-50.0940,PERP_PARK,UNASSIGNED
T_2,T,2,22,course_09,34,-36.1276,-50.9465,PERP_PARK,UNASSIGNED
T_2,T,2,23,course_09,35,-36.4781,-51.6759,PERP_PARK,UNASSIGNED
T_2,T,2,24,course_09,65,-36.9189,-52.4477,PERP_PARK,UNASSIGNED
T_2,T,2,25,course_09,66,-36.7212,-52.1284,PERP_PARK,UNASSIGNED
T_2,T,2,26,course_09,67,-36.2996,-51.5451,PERP_PARK,UNASSIGNED
T_2,T,2,27,course_09,68,-35.8967,-50.9396,PERP_PARK,UNASSIGNED
T_2,T,2,28,course_09,69,-35.3239,-50.1422,PERP_PARK,UNASSIGNED
T_2,T,2,29,course_09,70,-34.8489,-49.6503,PERP_PARK,UNASSIGNED
T_2,T,2,30,course_09,71,-34.3465,-48.9568,PERP_PARK,UNASSIGNED
T_2,T,2,31,course_09,72,-33.8874,-48.3342,PERP_PARK,UNASSIGNED
T_2,T,2,32,course_09,73,-33.4796,-47.8431,PERP_PARK,UNASSIGNED
T_2,T,2,33,course_09,74,-33.1242,-46.8718,PERP_PARK,UNASSIGNED
T_2,T,2,34,course_09,75,-32.8025,-46.3394,PERP_PARK,UNASSIGNED
T_2,T,2,35,course_09,76,-32.4719,-45.9956,PERP_PARK,UNASSIGNED
T_2,T,2,36,course_09,77,-31.9518,-45.7869,PERP_PARK,UNASSIGNED
T_2,T,2,37,course_09,78,-31.2277,-45.6183,PERP_PARK,UNASSIGNED
T_2,T,2,38,course_09,79,-30.4440,-45.8773,PERP_PARK,UNASSIGNED
T_2,T,2,39,course_09,80,-29.8162,-45.8817,PERP_PARK,UNASSIGNED
T_2,T,2,40,course_09,81,-29.1949,-45.9946,PERP_PARK,UNASSIGNED
T_2,T,2,41,course_09,82,-28.5061,-46.2891,PERP_PARK,UNASSIGNED
T_2,T,2,42,course_09,83,-27.9452,-46.4883,PERP_PARK,UNASSIGNED
T_2,T,2,43,course_09,84,-27.2625,-46.6465,PERP_PARK,UNASSIGNED
T_2,T,2,44,course_09,85,-27.6334,-46.5776,PERP_PARK,UNASSIGNED
T_2,T,2,45,course_09,86,-28.2457,-46.2510,PERP_PARK,UNASSIGNED
T_2,T,2,46,course_09,87,-29.0805,-45.9438,PERP_PARK,UNASSIGNED
T_2,T,2,47,course_09,88,-29.9279,-45.5697,PERP_PARK,UNASSIGNED
T_2,T,2,48,course_09,89,-30.6381,-45.0503,PERP_PARK,UNASSIGNED
T_2,T,2,49,course_09,90,-31.1979,-44.3400,PERP_PARK,UNASSIGNED
T_2,T,2,50,course_09,91,-31.5522,-43.4599,PERP_PARK,UNASSIGNED
T_2,T,2,51,course_09,92,-31.5814,-42.5997,PERP_PARK,UNASSIGNED
T_2,T,2,52,course_09,93,-31.3464,-41.6445,PERP_PARK,UNASSIGNED
T_2,T,2,53,course_09,94,-30.9695,-40.5919,PERP_PARK,UNASSIGNED
T_2,T,2,54,course_09,95,-30.6499,-39.7113,PERP_PARK,UNASSIGNED
T_2,T,2,55,course_09,96,-30.2208,-38.8409,PERP_PARK,UNASSIGNED
T_2,T,2,56,course_09,97,-29.8938,-38.1488,PERP_PARK,UNASSIGNED
T_2,T,2,57,course_09,98,-29.5469,-37.3299,PERP_PARK,UNASSIGNED
T_2,T,2,58,course_09,99,-29.1575,-36.4097,PERP_PARK,UNASSIGNED
T_2,T,2,59,course_09,100,-28.8932,-35.4894,PERP_PARK,UNASSIGNED
MAIN_01,,,0,course_07,414,-28.2196,-34.9046,NORMAL,UNASSIGNED
MAIN_01,,,1,course_07,415,-27.6864,-34.4269,NORMAL,UNASSIGNED
MAIN_01,,,2,course_07,416,-26.7810,-33.9795,NORMAL,UNASSIGNED
MAIN_01,,,3,course_07,417,-25.9360,-33.6741,NORMAL,UNASSIGNED
MAIN_01,,,4,course_07,418,-25.0368,-33.5941,NORMAL,UNASSIGNED
MAIN_01,,,5,course_07,419,-24.1811,-33.5234,NORMAL,UNASSIGNED
MAIN_01,,,6,course_07,420,-23.3628,-33.5870,NORMAL,UNASSIGNED
MAIN_01,,,7,course_07,421,-22.5961,-33.8013,NORMAL,UNASSIGNED
MAIN_01,,,8,course_07,422,-21.7286,-34.0862,NORMAL,UNASSIGNED
MAIN_01,,,9,course_07,423,-20.9054,-34.4984,NORMAL,UNASSIGNED
MAIN_01,,,10,course_07,424,-20.2217,-34.9301,NORMAL,UNASSIGNED
MAIN_01,,,11,course_07,425,-19.5391,-35.4598,NORMAL,UNASSIGNED
MAIN_01,,,12,course_07,426,-18.9079,-35.9008,NORMAL,UNASSIGNED
MAIN_01,,,13,course_07,427,-18.3946,-36.4792,NORMAL,UNASSIGNED
MAIN_01,,,14,course_07,428,-17.8522,-37.1642,NORMAL,UNASSIGNED
MAIN_01,,,15,course_07,429,-17.3342,-38.0150,NORMAL,UNASSIGNED
MAIN_01,,,16,course_07,430,-17.1068,-38.7122,NORMAL,UNASSIGNED
MAIN_01,,,17,course_07,431,-16.8686,-39.5444,NORMAL,UNASSIGNED
MAIN_01,,,18,course_07,432,-16.7197,-40.6283,NORMAL,UNASSIGNED
MAIN_01,,,19,course_07,433,-16.7890,-41.4661,NORMAL,UNASSIGNED
MAIN_01,,,20,course_07,434,-16.9616,-42.3562,NORMAL,UNASSIGNED
MAIN_01,,,21,course_07,435,-17.1590,-43.0800,NORMAL,UNASSIGNED
MAIN_01,,,22,course_07,436,-17.4250,-43.8626,NORMAL,UNASSIGNED
MAIN_01,,,23,course_07,437,-17.6646,-44.4279,NORMAL,UNASSIGNED
MAIN_01,,,24,course_07,438,-17.9617,-45.3882,NORMAL,UNASSIGNED
MAIN_01,,,25,course_07,439,-18.2288,-46.1592,NORMAL,UNASSIGNED
MAIN_01,,,26,course_07,440,-18.6138,-46.8912,NORMAL,UNASSIGNED
MAIN_01,,,27,course_07,441,-18.9128,-47.6507,NORMAL,UNASSIGNED
MAIN_01,,,28,course_07,442,-19.1855,-48.3815,NORMAL,UNASSIGNED
MAIN_01,,,29,course_07,443,-19.4832,-49.0575,NORMAL,UNASSIGNED
MAIN_01,,,30,course_07,444,-19.7973,-49.7320,NORMAL,UNASSIGNED
MAIN_01,,,31,course_07,445,-20.1398,-50.5480,NORMAL,UNASSIGNED
MAIN_01,,,32,course_07,446,-20.3750,-51.1832,NORMAL,UNASSIGNED
MAIN_01,,,33,course_07,447,-20.6113,-51.8167,NORMAL,UNASSIGNED
MAIN_01,,,34,course_07,448,-20.9181,-52.5446,NORMAL,UNASSIGNED
MAIN_01,,,35,course_07,449,-21.2186,-53.2786,NORMAL,UNASSIGNED
MAIN_01,,,36,course_07,450,-21.5532,-53.9876,NORMAL,UNASSIGNED
MAIN_01,,,37,course_07,451,-21.8842,-54.7137,NORMAL,UNASSIGNED
MAIN_01,,,38,course_07,452,-22.2135,-55.3096,NORMAL,UNASSIGNED
MAIN_01,,,39,course_07,453,-22.5142,-56.0572,NORMAL,UNASSIGNED
MAIN_01,,,40,course_07,454,-22.9763,-56.9813,NORMAL,UNASSIGNED
MAIN_01,,,41,course_07,455,-23.3505,-57.6580,NORMAL,UNASSIGNED
MAIN_01,,,42,course_07,456,-23.8061,-58.5936,NORMAL,UNASSIGNED
MAIN_01,,,43,course_07,457,-24.2156,-59.2953,NORMAL,UNASSIGNED
MAIN_01,,,44,course_07,458,-24.7326,-60.0233,NORMAL,UNASSIGNED
MAIN_01,,,45,course_07,459,-25.1405,-60.6255,NORMAL,UNASSIGNED
MAIN_01,,,46,course_07,460,-25.7804,-61.3688,NORMAL,UNASSIGNED
MAIN_01,,,47,course_07,461,-26.4539,-61.9202,NORMAL,UNASSIGNED
MAIN_01,,,48,course_07,462,-27.1316,-62.2920,NORMAL,UNASSIGNED
MAIN_01,,,49,course_07,463,-27.9883,-62.6283,NORMAL,UNASSIGNED
MAIN_01,,,50,course_07,464,-28.8301,-62.7447,NORMAL,UNASSIGNED
MAIN_01,,,51,course_07,465,-29.7414,-62.8228,NORMAL,UNASSIGNED
MAIN_01,,,52,course_07,466,-30.6227,-62.8249,NORMAL,UNASSIGNED
MAIN_01,,,53,course_07,467,-31.4669,-62.6517,NORMAL,UNASSIGNED
MAIN_01,,,54,course_07,468,-32.2550,-62.4664,NORMAL,UNASSIGNED
MAIN_01,,,55,course_07,469,-33.0330,-62.2169,NORMAL,UNASSIGNED
MAIN_01,,,56,course_07,470,-33.9500,-61.9055,NORMAL,UNASSIGNED
MAIN_01,,,57,course_07,471,-34.8008,-61.6065,NORMAL,UNASSIGNED
MAIN_01,,,58,course_07,472,-35.3628,-61.3818,NORMAL,UNASSIGNED
MAIN_01,,,59,course_07,473,-35.9441,-61.0839,NORMAL,UNASSIGNED
MAIN_01,,,60,course_07,474,-36.6527,-60.7266,NORMAL,UNASSIGNED
MAIN_01,,,61,course_07,475,-37.7311,-60.3989,NORMAL,UNASSIGNED
MAIN_01,,,62,course_07,476,-38.4271,-60.0898,NORMAL,UNASSIGNED
MAIN_01,,,63,course_07,477,-39.2916,-59.7458,NORMAL,UNASSIGNED
MAIN_01,,,64,course_07,478,-39.8032,-59.4422,NORMAL,UNASSIGNED
MAIN_01,,,65,course_07,479,-40.5779,-59.0778,NORMAL,UNASSIGNED
MAIN_01,,,66,course_07,480,-41.5056,-58.6918,NORMAL,UNASSIGNED
MAIN_01,,,67,course_07,481,-42.4688,-58.2957,NORMAL,UNASSIGNED
MAIN_01,,,68,course_07,482,-43.2331,-57.9279,NORMAL,UNASSIGNED
MAIN_01,,,69,course_07,483,-44.3830,-57.2220,NORMAL,UNASSIGNED
MAIN_01,,,70,course_07,484,-45.2505,-56.6248,NORMAL,UNASSIGNED
MAIN_01,,,71,course_07,485,-45.8445,-55.7579,NORMAL,UNASSIGNED
MAIN_01,,,72,course_07,486,-46.0903,-54.9284,NORMAL,UNASSIGNED
MAIN_01,,,73,course_07,487,-46.1858,-54.3006,NORMAL,UNASSIGNED
MAIN_01,,,74,course_07,488,-46.3124,-53.4182,NORMAL,UNASSIGNED
MAIN_01,,,75,course_07,489,-46.2940,-52.6883,NORMAL,UNASSIGNED
MAIN_01,,,76,course_07,490,-46.1278,-51.5537,NORMAL,UNASSIGNED
MAIN_01,,,77,course_07,491,-45.7357,-50.3780,NORMAL,UNASSIGNED
MAIN_01,,,78,course_07,492,-45.5401,-49.7480,NORMAL,UNASSIGNED
MAIN_01,,,79,course_07,493,-45.2538,-49.0228,NORMAL,UNASSIGNED
MAIN_01,,,80,course_07,494,-44.9412,-48.2772,NORMAL,UNASSIGNED
MAIN_01,,,81,course_07,495,-44.6076,-47.5020,NORMAL,UNASSIGNED
MAIN_01,,,82,course_07,496,-44.2308,-46.5783,NORMAL,UNASSIGNED
MAIN_01,,,83,course_07,497,-43.8984,-45.6068,NORMAL,UNASSIGNED
MAIN_01,,,84,course_07,498,-43.6082,-44.8067,NORMAL,UNASSIGNED
MAIN_01,,,85,course_07,499,-43.2705,-44.0990,NORMAL,UNASSIGNED
MAIN_01,,,86,course_07,500,-42.8846,-43.1800,NORMAL,UNASSIGNED
MAIN_01,,,87,course_07,501,-42.6036,-42.5097,NORMAL,UNASSIGNED
MAIN_01,,,88,course_07,502,-42.2956,-41.7778,NORMAL,UNASSIGNED
MAIN_01,,,89,course_07,503,-42.0196,-41.0754,NORMAL,UNASSIGNED
MAIN_01,,,90,course_07,504,-41.6995,-39.9925,NORMAL,UNASSIGNED
MAIN_01,,,91,course_07,505,-41.3564,-39.2467,NORMAL,UNASSIGNED
MAIN_01,,,92,course_07,506,-41.0188,-38.5019,NORMAL,UNASSIGNED
MAIN_01,,,93,course_07,507,-40.6565,-37.6609,NORMAL,UNASSIGNED
MAIN_01,,,94,course_07,508,-40.3216,-36.9827,NORMAL,UNASSIGNED
MAIN_01,,,95,course_07,509,-39.9659,-35.9488,NORMAL,UNASSIGNED
MAIN_01,,,96,course_07,510,-39.5347,-34.9124,NORMAL,UNASSIGNED
MAIN_01,,,97,course_07,511,-39.1825,-34.1153,NORMAL,UNASSIGNED
MAIN_01,,,98,course_07,512,-38.7293,-33.2407,NORMAL,UNASSIGNED
MAIN_01,,,99,course_07,513,-38.4234,-32.3166,NORMAL,UNASSIGNED
MAIN_01,,,100,course_07,514,-38.4095,-31.6333,NORMAL,UNASSIGNED
MAIN_01,,,101,course_07,515,-38.2445,-30.5882,NORMAL,UNASSIGNED
MAIN_01,,,102,course_07,516,-38.2727,-29.7667,NORMAL,UNASSIGNED
MAIN_01,,,103,course_07,517,-38.2028,-28.7247,NORMAL,UNASSIGNED
MAIN_01,,,104,course_07,518,-38.3505,-27.9435,NORMAL,UNASSIGNED
MAIN_01,,,105,course_07,519,-38.5291,-26.9755,NORMAL,UNASSIGNED
MAIN_01,,,106,course_07,520,-38.6642,-26.0424,NORMAL,UNASSIGNED
MAIN_01,,,107,course_07,521,-38.8044,-25.1789,NORMAL,UNASSIGNED
MAIN_01,,,108,course_07,522,-38.9549,-24.4226,NORMAL,UNASSIGNED
MAIN_01,,,109,course_07,523,-39.1681,-23.6893,NORMAL,UNASSIGNED
MAIN_01,,,110,course_07,524,-39.6559,-22.9400,NORMAL,UNASSIGNED
MAIN_01,,,111,course_07,525,-40.2578,-22.3586,NORMAL,UNASSIGNED
MAIN_01,,,112,course_07,526,-41.3271,-21.7990,NORMAL,UNASSIGNED
MAIN_01,,,113,course_07,527,-42.0470,-21.4148,NORMAL,UNASSIGNED
MAIN_01,,,114,course_07,528,-42.8481,-21.0462,NORMAL,UNASSIGNED
MAIN_01,,,115,course_07,529,-43.7090,-20.6221,NORMAL,UNASSIGNED
MAIN_01,,,116,course_07,530,-44.5462,-20.2814,NORMAL,UNASSIGNED
MAIN_01,,,117,course_07,531,-45.4009,-19.9403,NORMAL,UNASSIGNED
MAIN_01,,,118,course_07,532,-46.2312,-19.5591,NORMAL,UNASSIGNED
MAIN_01,,,119,course_07,533,-47.1800,-19.1248,NORMAL,UNASSIGNED
MAIN_01,,,120,course_07,534,-48.0148,-18.8097,NORMAL,UNASSIGNED
MAIN_01,,,121,course_07,535,-48.9294,-18.4751,NORMAL,UNASSIGNED
MAIN_01,,,122,course_07,536,-49.6872,-18.0975,NORMAL,UNASSIGNED
MAIN_01,,,123,course_07,537,-50.6969,-17.6927,NORMAL,UNASSIGNED
MAIN_01,,,124,course_07,538,-51.4531,-17.3827,NORMAL,UNASSIGNED
MAIN_01,,,125,course_07,539,-52.2133,-17.0335,NORMAL,UNASSIGNED
MAIN_01,,,126,course_07,540,-53.0483,-16.7340,NORMAL,UNASSIGNED
MAIN_01,,,127,course_07,541,-54.0660,-16.4089,NORMAL,UNASSIGNED
MAIN_01,,,128,course_07,542,-54.9486,-16.0830,NORMAL,UNASSIGNED
MAIN_01,,,129,course_07,543,-55.8129,-15.6969,NORMAL,UNASSIGNED
MAIN_01,,,130,course_07,544,-56.8459,-15.2771,NORMAL,UNASSIGNED
MAIN_01,,,131,course_07,545,-57.6637,-14.9330,NORMAL,UNASSIGNED
MAIN_01,,,132,course_07,546,-58.4925,-14.5974,NORMAL,UNASSIGNED
MAIN_01,,,133,course_07,547,-59.2874,-14.2517,NORMAL,UNASSIGNED
MAIN_01,,,134,course_07,548,-60.1812,-13.9521,NORMAL,UNASSIGNED
MAIN_01,,,135,course_07,549,-60.9679,-13.7046,NORMAL,UNASSIGNED
MAIN_01,,,136,course_07,550,-61.8537,-13.3538,NORMAL,UNASSIGNED
MAIN_01,,,137,course_07,551,-62.7682,-13.0308,NORMAL,UNASSIGNED
MAIN_01,,,138,course_07,552,-63.4348,-12.7618,NORMAL,UNASSIGNED
MAIN_01,,,139,course_07,553,-64.3078,-12.4750,NORMAL,UNASSIGNED
MAIN_01,,,140,course_07,554,-65.2027,-12.1716,NORMAL,UNASSIGNED
MAIN_01,,,141,course_07,555,-66.0858,-11.8554,NORMAL,UNASSIGNED
MAIN_01,,,142,course_07,556,-66.9948,-11.4971,NORMAL,UNASSIGNED
MAIN_01,,,143,course_07,557,-67.9202,-11.1263,NORMAL,UNASSIGNED
MAIN_01,,,144,course_07,558,-68.9298,-10.7402,NORMAL,UNASSIGNED
MAIN_01,,,145,course_07,559,-69.9295,-10.3409,NORMAL,UNASSIGNED
MAIN_01,,,146,course_07,560,-70.9577,-10.0037,NORMAL,UNASSIGNED
MAIN_01,,,147,course_07,561,-71.8573,-9.6854,NORMAL,UNASSIGNED
MAIN_01,,,148,course_07,562,-72.7777,-9.3933,NORMAL,UNASSIGNED
MAIN_01,,,149,course_07,563,-73.7728,-8.9441,NORMAL,UNASSIGNED
MAIN_01,,,150,course_07,564,-74.7206,-8.6984,NORMAL,UNASSIGNED
MAIN_01,,,151,course_07,565,-75.4835,-8.4882,NORMAL,UNASSIGNED
MAIN_01,,,152,course_07,566,-76.3107,-8.2769,NORMAL,UNASSIGNED
MAIN_01,,,153,course_07,567,-77.4621,-8.1167,NORMAL,UNASSIGNED
MAIN_01,,,154,course_07,568,-78.6027,-8.0400,NORMAL,UNASSIGNED
MAIN_01,,,155,course_07,569,-79.5061,-8.1526,NORMAL,UNASSIGNED
MAIN_01,,,156,course_07,570,-80.2901,-8.2631,NORMAL,UNASSIGNED
MAIN_01,,,157,course_07,571,-81.2503,-8.8249,NORMAL,UNASSIGNED
MAIN_01,,,158,course_07,572,-82.0796,-9.3892,NORMAL,UNASSIGNED
MAIN_01,,,159,course_07,573,-82.9218,-9.9887,NORMAL,UNASSIGNED
MAIN_01,,,160,course_07,574,-83.7114,-10.6213,NORMAL,UNASSIGNED
