s_m,x_m,y_m,target_speed_mps,mission,direction,fsm_zone,fsm_event_ids,fsm_actions,fsm_conditions,fsm_hold_sec,direction_source
16.7971,-15.8451,1.9309,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
16.8971,-15.9444,1.9435,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
16.9971,-16.0435,1.9563,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
17.0970,-16.1426,1.9692,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
17.1971,-16.2418,1.9823,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
17.2970,-16.3409,1.9955,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
17.3970,-16.4400,2.0088,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
17.4970,-16.5391,2.0221,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
17.5970,-16.6382,2.0355,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
17.6970,-16.7373,2.0488,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
17.7969,-16.8364,2.0620,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
17.8970,-16.9355,2.0751,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
17.9969,-17.0346,2.0881,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
18.0969,-17.1338,2.1009,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
18.1969,-17.2330,2.1137,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
18.2969,-17.3322,2.1263,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
18.3969,-17.4314,2.1387,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
18.4968,-17.5305,2.1508,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
18.5968,-17.6299,2.1627,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
18.6968,-17.7291,2.1745,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
18.7968,-17.8285,2.1859,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
