s_m,x_m,y_m,target_speed_mps,mission,direction
38.1327,4.5299,-4.2048,0.150,PERP_PARK,1
38.2327,4.4684,-4.1260,0.150,PERP_PARK,1
38.3326,4.4057,-4.0481,0.150,PERP_PARK,1
38.4326,4.3421,-3.9710,0.150,PERP_PARK,1
38.5326,4.2777,-3.8946,0.150,PERP_PARK,1
38.6326,4.2126,-3.8186,0.150,PERP_PARK,1
38.7325,4.1472,-3.7430,0.150,PERP_PARK,1
38.8326,4.0815,-3.6676,0.150,PERP_PARK,1
38.9325,4.0158,-3.5924,0.150,PERP_PARK,1
39.0325,3.9500,-3.5171,0.150,PERP_PARK,1
39.1325,3.8844,-3.4416,0.150,PERP_PARK,1
39.2324,3.8190,-3.3659,0.150,PERP_PARK,1
39.3324,3.7540,-3.2900,0.150,PERP_PARK,1
39.4324,3.6894,-3.2137,0.150,PERP_PARK,1
39.5324,3.6253,-3.1370,0.150,PERP_PARK,1
39.6323,3.5616,-3.0599,0.150,PERP_PARK,1
39.7323,3.4985,-2.9823,0.150,PERP_PARK,1
39.8323,3.4360,-2.9044,0.150,PERP_PARK,1
39.9323,3.3738,-2.8260,0.150,PERP_PARK,1
40.0323,3.3123,-2.7472,0.150,PERP_PARK,1
40.1322,3.2512,-2.6681,0.150,PERP_PARK,1
40.2322,3.1906,-2.5885,0.150,PERP_PARK,1
40.3322,3.1304,-2.5088,0.150,PERP_PARK,1
40.4321,3.0707,-2.4287,0.150,PERP_PARK,1
40.5322,3.0110,-2.3483,0.150,PERP_PARK,1
40.6321,2.9517,-2.2679,0.150,PERP_PARK,1
40.7320,2.8925,-2.1874,0.150,PERP_PARK,1
40.8321,2.8333,-2.1067,0.150,PERP_PARK,1
40.9320,2.7742,-2.0262,0.150,PERP_PARK,1
41.0320,2.7149,-1.9457,0.150,PERP_PARK,1
41.1320,2.6554,-1.8653,0.150,PERP_PARK,1
41.2319,2.5957,-1.7851,0.150,PERP_PARK,1
41.3319,2.5355,-1.7053,0.150,PERP_PARK,1
41.4319,2.4750,-1.6257,0.150,PERP_PARK,1
41.5319,2.4140,-1.5465,0.150,PERP_PARK,1
41.6318,2.3525,-1.4678,0.150,PERP_PARK,1
41.7319,2.2904,-1.3893,0.150,PERP_PARK,1
41.8317,2.2278,-1.3115,0.150,PERP_PARK,1
41.9318,2.1645,-1.2340,0.150,PERP_PARK,1
42.0317,2.1008,-1.1570,0.150,PERP_PARK,1
42.1317,2.0365,-1.0804,0.150,PERP_PARK,1
