s_m,x_m,y_m,target_speed_mps,mission,direction
42.4316,-23.5418,13.3499,0.300,PERP_PARK,1
42.5316,-23.4725,13.2779,0.300,PERP_PARK,1
42.6315,-23.4032,13.2058,0.300,PERP_PARK,1
42.7316,-23.3341,13.1336,0.300,PERP_PARK,1
42.8315,-23.2652,13.0611,0.300,PERP_PARK,1
42.9315,-23.1969,12.9882,0.300,PERP_PARK,1
43.0314,-23.1290,12.9148,0.300,PERP_PARK,1
43.1314,-23.0618,12.8407,0.300,PERP_PARK,1
43.2315,-22.9956,12.7658,0.300,PERP_PARK,1
43.3314,-22.9304,12.6900,0.300,PERP_PARK,1
43.4314,-22.8665,12.6131,0.300,PERP_PARK,1
43.5313,-22.8040,12.5351,0.300,PERP_PARK,1
43.6313,-22.7430,12.4559,0.300,PERP_PARK,1
43.7313,-22.6836,12.3755,0.300,PERP_PARK,1
43.8313,-22.6260,12.2938,0.300,PERP_PARK,1
43.9312,-22.5704,12.2107,0.300,PERP_PARK,1
44.0312,-22.5169,12.1263,0.300,PERP_PARK,1
44.1312,-22.4656,12.0404,0.300,PERP_PARK,1
44.2311,-22.4166,11.9533,0.300,PERP_PARK,1
44.3311,-22.3700,11.8648,0.300,PERP_PARK,1
44.4011,-22.3389,11.8022,0.300,PERP_PARK,1
44.4311,-22.3259,11.7751,0.300,PERP_PARK,1
44.5311,-22.2846,11.6841,0.000,FINISH,1
